problem_id,problem_title,misconception_id,misconception_description,misconception_concept,kc_target,is_negative_control,pseudocode_status,model,dimensions,query_token_count,query_latency_ms,retrieval_latency_ms,top_k,top1_code,top1_description,top1_kc_tags,top1_distance,top1_similarity,top2_code,top2_description,top2_kc_tags,top2_distance,top2_similarity,top3_code,top3_description,top3_kc_tags,top3_distance,top3_similarity,top4_code,top4_description,top4_kc_tags,top4_distance,top4_similarity,top5_code,top5_description,top5_kc_tags,top5_distance,top5_similarity
46,Find Minimum in List,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","LO, CD, VA, IO",False,converted,google/gemini-embedding-001,3072,167,584.95,17.88,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.22158,0.77842,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.244126,0.755874,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.246697,0.753303,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.288126,0.711874,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.288871,0.711129
46,Find Minimum in List,46,Student believes that the and operator always evaluates both operands.,"EX, OP","LO, CD, VA, IO",True,none_inapplicable,google/gemini-embedding-001,3072,161,605.11,17.25,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.22595,0.77405,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.240917,0.759083,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.243733,0.756267,LO-02,Student believes that for-loop variables exist in a separate scope and will not affect variables with the same name in the enclosing scope.,"LO, VA",0.288825,0.711175,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.293729,0.706271
46,Find Minimum in List,47,Student believes that the or operator always evaluates both operands.,"EX, OP","LO, CD, VA, IO",True,not_manifestable,google/gemini-embedding-001,3072,161,540.97,17.57,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.22595,0.77405,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.240917,0.759083,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.243733,0.756267,LO-02,Student believes that for-loop variables exist in a separate scope and will not affect variables with the same name in the enclosing scope.,"LO, VA",0.288825,0.711175,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.293729,0.706271
46,Find Minimum in List,54,Student believes that a variable assigned an arithmetic expression containing other variables automatically updates its value when those variables change.,"EX, OP","LO, CD, VA, IO",False,converted,google/gemini-embedding-001,3072,157,574.28,17.44,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.230686,0.769314,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.241659,0.758341,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.243851,0.756149,LO-02,Student believes that for-loop variables exist in a separate scope and will not affect variables with the same name in the enclosing scope.,"LO, VA",0.284596,0.715404,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.293677,0.706323
46,Find Minimum in List,56,Student believes that variable identifiers can only be one letter long.,VA,"LO, CD, VA, IO",False,converted,google/gemini-embedding-001,3072,182,488.89,13.47,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.230486,0.769514,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.243631,0.756369,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.244171,0.755829,LO-02,Student believes that for-loop variables exist in a separate scope and will not affect variables with the same name in the enclosing scope.,"LO, VA",0.289755,0.710245,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.293558,0.706442
46,Find Minimum in List,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"LO, CD, VA, IO",True,none_inapplicable,google/gemini-embedding-001,3072,192,420.97,13.8,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.22595,0.77405,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.240917,0.759083,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.243733,0.756267,LO-02,Student believes that for-loop variables exist in a separate scope and will not affect variables with the same name in the enclosing scope.,"LO, VA",0.288825,0.711175,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.293729,0.706271
46,Find Minimum in List,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","LO, CD, VA, IO",True,none_inapplicable,google/gemini-embedding-001,3072,161,615.42,19.42,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.22595,0.77405,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.240917,0.759083,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.243733,0.756267,LO-02,Student believes that for-loop variables exist in a separate scope and will not affect variables with the same name in the enclosing scope.,"LO, VA",0.288825,0.711175,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.293729,0.706271
46,Find Minimum in List,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","LO, CD, VA, IO",True,none_inapplicable,google/gemini-embedding-001,3072,192,464.89,14.67,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.22595,0.77405,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.240917,0.759083,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.243733,0.756267,LO-02,Student believes that for-loop variables exist in a separate scope and will not affect variables with the same name in the enclosing scope.,"LO, VA",0.288825,0.711175,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.293729,0.706271
46,Find Minimum in List,65,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP","LO, CD, VA, IO",True,none_inapplicable,google/gemini-embedding-001,3072,192,450.43,15.45,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.22595,0.77405,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.240917,0.759083,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.243733,0.756267,LO-02,Student believes that for-loop variables exist in a separate scope and will not affect variables with the same name in the enclosing scope.,"LO, VA",0.288825,0.711175,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.293729,0.706271
46,Find Minimum in List,66,Student believes that the first character of a string is at index 1.,LO,"LO, CD, VA, IO",True,not_manifestable,google/gemini-embedding-001,3072,192,430.85,15.62,5,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.22595,0.77405,OP-02,Student believes that colons (:) are used for variable assignment.,"OP, VA",0.240917,0.759083,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.243733,0.756267,LO-02,Student believes that for-loop variables exist in a separate scope and will not affect variables with the same name in the enclosing scope.,"LO, VA",0.288825,0.711175,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.293729,0.706271
54,Pokemon Battle Damage,4,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must be explicitly compared to True or False to be used in conditionals.","CD, EX, OP","IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,479,623.51,17.88,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.263765,0.736235,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.266853,0.733147,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.284664,0.715336,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.29575,0.70425,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.296527,0.703473
54,Pokemon Battle Damage,14,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,528,567.47,18.81,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.262086,0.737914,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.26637,0.73363,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.2862,0.7138,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.294456,0.705544,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.298091,0.701909
54,Pokemon Battle Damage,16,Student believes that the = operator is used for equality comparison in conditional statements.,OP,"IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,533,456.03,14.62,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.262034,0.737966,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.265995,0.734005,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.282511,0.717489,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.295155,0.704845,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.296727,0.703273
54,Pokemon Battle Damage,17,Student believes that colons (:) are used for variable assignment.,"OP, VA","IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,533,483.69,14.91,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.260232,0.739768,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.26377,0.73623,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.281604,0.718396,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.293627,0.706373,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.293908,0.706092
54,Pokemon Battle Damage,18,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP","IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,480,578.19,19.3,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.260092,0.739908,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.261631,0.738369,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.281355,0.718645,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.289421,0.710579,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.290648,0.709352
54,Pokemon Battle Damage,20,Student believes that for loop variables exist in a separate scope and won't affect variables with the same name in the enclosing scope.,"LO, VA","IO, VA, CD, OP, EX",True,not_manifestable,google/gemini-embedding-001,3072,528,579.89,21.55,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.262086,0.737914,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.26637,0.73363,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.2862,0.7138,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.294456,0.705544,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.298091,0.701909
54,Pokemon Battle Damage,24,Student believes that it is unnecessary for loop variables to be explicitly initialized before the loop.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,601,1523.93,15.17,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.262086,0.737914,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.26637,0.73363,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.2862,0.7138,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.294456,0.705544,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.298091,0.701909
54,Pokemon Battle Damage,25,Student believes that modifying a for loop variable inside the loop body does not affects the next iteration's value.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,528,538.94,19.18,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.262086,0.737914,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.26637,0.73363,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.2862,0.7138,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.294456,0.705544,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.298091,0.701909
54,Pokemon Battle Damage,26,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must always be wrapped in if/else statements to be returned as Boolean values.","CD, EX, OP","IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,581,1559.18,14.94,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.263858,0.736142,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.265644,0.734356,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.285047,0.714953,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.290819,0.709181,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.293285,0.706715
54,Pokemon Battle Damage,33,Student believes that multiple mutually exclusive conditions in a control flow construct must each be written as separate if statements.,CD,"IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,536,519.96,16.06,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.26503,0.73497,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.265229,0.734771,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.284019,0.715981,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.29577,0.70423,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.296031,0.703969
54,Pokemon Battle Damage,35,Student believes that values must be explicitly converted to their current type to ensure type safety.,,"IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,551,576.44,18.96,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.261013,0.738987,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.261909,0.738091,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.280103,0.719897,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.290869,0.709131,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.29261,0.70739
54,Pokemon Battle Damage,38,Student believes that while loops execute their body only once if the condition is true.,LO,"IO, VA, CD, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,528,579.49,18.62,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.262086,0.737914,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.26637,0.73363,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.2862,0.7138,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.294456,0.705544,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.298091,0.701909
54,Pokemon Battle Damage,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,585,1430.56,14.11,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.261546,0.738454,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.265296,0.734704,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.281674,0.718326,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.290083,0.709917,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.294697,0.705303
54,Pokemon Battle Damage,46,Student believes that the and operator always evaluates both operands.,"EX, OP","IO, VA, CD, OP, EX",True,not_manifestable,google/gemini-embedding-001,3072,528,598.21,17.82,5,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.262086,0.737914,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.26637,0.73363,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.2862,0.7138,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.294456,0.705544,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.298091,0.701909
